transaction_id,date,transaction_year,branch_id,branch_name,kota,provinsi,rating_transaction,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba_pct,nett_sales,nett_profit,total_transactions,total_profit,total_sales
TRX9602114,2022-07-31,2022,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.907,6199.07
TRX4340247,2020-05-23,2020,22797,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1548.9460000000001,15489.460000000001
TRX3722234,2022-05-26,2022,75720,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1549.1940000000002,15491.94
TRX5535538,2022-04-03,2022,18342,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX8356238,2023-04-18,2023,61835,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1858.3880000000001,18583.88
TRX3126689,2020-04-11,2020,29718,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.628,9296.28
TRX5433070,2021-09-13,2021,68961,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX9832837,2022-08-19,2022,94051,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.876,6198.76
TRX8265221,2021-03-12,2021,24789,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1238.698,12386.980000000001
TRX2364522,2022-03-12,2022,67081,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.8,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.69,9296.9
TRX9353679,2023-01-23,2023,73569,Kimia Farma - Apotek,Madiun,Jawa Timur,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.9380000000001,6199.38
TRX2824752,2021-12-18,2021,78158,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.1,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.53500000000008,9295.35
TRX2205987,2022-03-20,2022,61185,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX7778330,2021-07-05,2021,13792,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.47300000000007,9294.73
TRX4880989,2020-05-28,2020,58873,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.969,6199.6900000000005
TRX9945887,2022-02-21,2022,33006,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.907,6199.07
TRX5692922,2023-11-04,2023,95273,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.38,12393.800000000001
TRX3712835,2021-05-14,2021,27679,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.907,6199.07
TRX1916918,2022-04-16,2022,61194,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX3663552,2021-06-08,2021,53507,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.442,12394.42
TRX1098262,2021-06-13,2021,90334,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX6585588,2021-11-25,2021,22086,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.38,12393.8
TRX8509777,2023-02-21,2023,65948,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.0700000000002,12390.7
TRX5960997,2023-08-09,2023,71367,Kimia Farma - Apotek,Dumai,Riau,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.69,6196.9
TRX5728640,2022-12-13,2022,65969,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX5330909,2022-02-22,2022,11999,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1858.7910000000002,18587.91
TRX3736545,2022-08-19,2022,48997,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.535,12395.35
TRX5622069,2020-09-09,2020,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,2478.481,24784.81
TRX1646560,2020-04-25,2020,24646,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.845,6198.4500000000007
TRX3994694,2022-11-07,2022,76170,Kimia Farma - Apotek,Tangerang,Banten,4.3,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.81400000000008,6198.1399999999994
TRX4638496,2023-01-07,2023,66421,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,5.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.2250000000001,12392.25
TRX7295707,2023-12-03,2023,11999,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1858.7910000000002,18587.91
TRX8392248,2021-10-30,2021,53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.628,9296.28
TRX8703409,2023-03-08,2023,59955,Kimia Farma - Apotek,Madiun,Jawa Timur,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.69,6196.9
TRX1948079,2020-12-27,2020,71130,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,619.566,6195.66
TRX2740567,2022-11-08,2022,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,2478.481,24784.81
TRX6995274,2022-05-13,2022,14773,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.7,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1238.7910000000002,12387.91
TRX4583083,2020-10-02,2020,99424,Kimia Farma - Apotek,Kuningan,Jawa Barat,5.0,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX3062630,2020-10-21,2020,49927,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1548.853,15488.53
TRX4129069,2023-07-14,2023,25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.566,9295.66
TRX3620723,2020-04-21,2020,30539,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.4,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.53500000000008,9295.35
TRX7240972,2022-07-10,2022,82428,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,310.0,3100.0
TRX8292098,2021-02-11,2021,72440,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,929.566,9295.66
TRX3771895,2020-07-21,2020,87938,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,2478.481,24784.81
TRX4487408,2021-10-18,2021,88832,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.2,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.442,12394.42
TRX5981650,2021-03-13,2021,37584,Kimia Farma - Apotek,Karawang,Jawa Barat,4.9,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",3100,0.0,10.0,3100.0,310.0,1,1239.473,12394.73
TRX5454625,2022-11-20,2022,55171,Kimia Farma - Apotek,Ambon,Maluku,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100037.466,500187.33
TRX9627988,2021-09-06,2021,64238,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX9599829,2022-12-30,2022,82894,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100019.952,500099.76
TRX5887042,2021-09-07,2021,94743,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX2459084,2022-08-29,2022,23248,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75024.972000000009,375124.86
TRX9899167,2023-08-14,2023,63942,Kimia Farma - Apotek,Bandung,Jawa Barat,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125044.956,625224.78
TRX2231188,2020-08-23,2020,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,50014.979999999996,250074.9
TRX7139001,2023-09-25,2023,14433,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125039.95200000002,625199.76
TRX5774649,2021-08-03,2021,70595,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,200077.434,1000387.1699999999
TRX9827819,2020-07-01,2020,87583,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125062.47,625312.35
TRX2412460,2020-05-16,2020,52680,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.3,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100054.98000000001,500274.9
TRX7211380,2021-03-24,2021,67421,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75037.482,375187.41
TRX1403174,2023-06-07,2023,55171,Kimia Farma - Apotek,Ambon,Maluku,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100037.466,500187.33
TRX6180096,2020-04-28,2020,90734,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125014.932,625074.66
TRX7115868,2021-07-03,2021,36121,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125012.43000000001,625062.15
TRX3567406,2023-11-08,2023,57562,Kimia Farma - Apotek,Probolinggo,Jawa Timur,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,50029.992,250149.96000000002
TRX3366013,2020-03-12,2020,70595,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,200077.434,1000387.1699999999
TRX7123369,2023-05-30,2023,24913,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100057.482,500287.41
TRX9103060,2023-12-08,2023,98345,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100019.952,500099.76
TRX9238608,2021-10-23,2021,35836,Kimia Farma - Apotek,Malang,Jawa Timur,4.5,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,124989.912,624949.56
TRX9520185,2023-10-10,2023,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75002.454,375012.27
TRX3302947,2022-12-24,2022,74125,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX8951095,2020-08-14,2020,67082,Kimia Farma - Apotek,Garut,Jawa Barat,4.7,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100034.964,500174.82
TRX4435431,2021-09-12,2021,53199,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75044.988,375224.94
TRX9645905,2023-05-30,2023,41261,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75017.466,375087.32999999996
TRX3803339,2023-12-15,2023,19017,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX5010303,2020-03-20,2020,22526,Kimia Farma - Apotek,Jambi,Jambi,4.3,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75014.964,375074.82
TRX1107176,2021-05-06,2021,25090,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX8264836,2020-06-13,2020,68981,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75024.972000000009,375124.86
TRX7239568,2023-04-12,2023,64080,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,150032.43,750162.15
TRX2614435,2022-11-14,2022,48388,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,124994.916,624974.58
TRX1707478,2023-03-02,2023,40699,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75027.474,375137.37
TRX1035061,2021-03-07,2021,82336,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,50019.984,250099.91999999998
TRX4828916,2021-10-10,2021,27840,Kimia Farma - Apotek,Denpasar,Bali,4.3,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,50032.494000000006,250162.47
TRX9093737,2020-08-30,2020,13935,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.5,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75039.984,375199.92000000004
TRX7457885,2020-06-22,2020,24913,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100057.482,500287.41
TRX6378094,2022-08-27,2022,30242,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX9265032,2022-11-12,2022,47178,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,125037.45000000001,625187.25
TRX9328702,2023-07-10,2023,20382,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,99997.434000000008,499987.17000000004
TRX1316389,2020-06-25,2020,48997,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100022.454,500112.27
TRX9003652,2022-01-21,2022,14469,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,5.0,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX5752121,2020-10-04,2020,36256,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,75014.964,375074.82
TRX9379347,2021-08-17,2021,61916,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.1,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,25020.0,125100.0
TRX7141066,2020-11-02,2020,61835,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100027.45800000001,500137.29000000004
TRX2630706,2021-08-16,2021,49260,Kimia Farma - Apotek,Ambon,Maluku,4.2,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,149999.904,749999.52
TRX6785618,2022-01-27,2022,38733,Kimia Farma - Apotek,Ambon,Maluku,4.9,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.0,20.0,125100.0,25020.0,1,100039.96800000001,500199.83999999997
TRX7743403,2021-12-05,2021,25947,Kimia Farma - Apotek,Denpasar,Bali,4.2,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,107099.27600000001,535496.38
TRX2283898,2023-08-23,2023,61344,Kimia Farma - Apotek,Padang,Sumatera Barat,4.7,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,142783.556,713917.78
TRX9529537,2021-04-02,2021,57365,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.2,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71414.996,357074.98
TRX3401013,2023-11-21,2023,93401,Kimia Farma - Apotek,Ambon,Maluku,4.5,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,142804.988,714024.94
TRX9347318,2023-04-19,2023,26025,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.8,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,142819.276,714096.38
TRX5901411,2023-08-25,2023,49438,Kimia Farma - Apotek,Ternate,Maluku Utara,4.9,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,214230.7,1071153.5
TRX1117228,2023-05-11,2023,78631,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178539.276,892696.38
TRX3747134,2022-10-19,2022,50821,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.5,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,107109.992,535549.96
TRX6794698,2020-06-26,2020,81965,Kimia Farma - Apotek,Denpasar,Bali,3.9,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71414.996,357074.98
TRX3699382,2021-05-12,2021,58873,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178482.124,892410.62
TRX6524651,2020-04-13,2020,20566,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,142779.984,713899.92
TRX5470115,2023-07-02,2023,82380,Kimia Farma - Apotek,Solok,Sumatera Barat,4.4,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178496.412,892482.06
TRX1629596,2020-01-08,2020,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71400.708000000013,357003.54000000004
TRX1375275,2020-02-03,2020,63942,Kimia Farma - Apotek,Bandung,Jawa Barat,5.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,142808.56000000003,714042.8
TRX1987013,2021-06-17,2021,92261,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71404.28,357021.4
TRX4679411,2021-11-08,2021,54110,Kimia Farma - Apotek,Solok,Sumatera Barat,4.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71432.856,357164.28
TRX7477431,2021-09-02,2021,23156,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,5.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71393.564000000013,356967.82
TRX2549466,2023-01-05,2023,37402,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71397.136,356985.68
TRX8614538,2023-02-20,2023,80673,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.6,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178474.98,892374.9
TRX8489480,2022-09-19,2022,28844,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,71436.428000000014,357182.14
TRX6021231,2021-06-20,2021,66113,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,249875.68800000002,1249378.44
TRX8800540,2021-10-13,2021,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178467.836,892339.17999999993
TRX5282291,2022-04-16,2022,21490,Kimia Farma - Apotek,Jayapura,Papua,4.1,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,35720.0,178600.0
TRX7382228,2022-05-05,2022,34489,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,107134.99600000001,535674.98
TRX7836307,2021-11-27,2021,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,35720.0,178600.0
TRX2621744,2023-02-14,2023,41701,Kimia Farma - Apotek,Pekanbaru,Riau,4.4,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178457.12,892285.6
TRX8572571,2023-01-01,2023,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,107092.13200000001,535460.66
TRX9036699,2021-05-04,2021,98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178503.556,892517.78
TRX8119079,2021-10-06,2021,14469,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,5.0,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,178510.7,892553.5
TRX8863917,2023-11-24,2023,24294,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.9,KF498,Drugs for obstructive airway diseases,178600,0.0,20.0,178600.0,35720.0,1,107109.992,535549.96
